,date,country,which_device,medium_grouped,which_page_altered,sessions,funnel_sessions,par
20078,20180312,Egypt,mobile_web,referral,homepage,3,0,0.0
20079,20180312,Egypt,windows,b2b,homepage,1,1,1.0
20080,20180312,Egypt,windows,direct,homepage,9,6,0.6666666666666666
20081,20180312,Egypt,windows,direct,landingpage,1,1,1.0
20082,20180312,Egypt,windows,direct,others,1,0,0.0
20083,20180312,Egypt,windows,display,homepage,1,0,0.0
20084,20180312,Egypt,windows,email,homepage,4,2,0.5
20085,20180312,Egypt,windows,organic,homepage,7,3,0.42857142857142855
20086,20180312,Egypt,windows,organic,landingpage,1,1,1.0
20087,20180312,Egypt,windows,referral,homepage,1,0,0.0
20088,20180312,El Salvador,windows,organic,homepage,1,1,1.0
20089,20180312,Estonia,mobile_web,direct,homepage,3,2,0.6666666666666666
20090,20180312,Estonia,mobile_web,direct,landingpage,1,1,1.0
20091,20180312,Estonia,mobile_web,email,homepage,2,1,0.5
20092,20180312,Estonia,mobile_web,organic,homepage,7,4,0.5714285714285714
20093,20180312,Estonia,mobile_web,organic,landingpage,4,4,1.0
20094,20180312,Estonia,mobile_web,ppc,homepage,1,1,1.0
20095,20180312,Estonia,mobile_web,referral,homepage,2,1,0.5
20096,20180312,Estonia,windows,affiliate,homepage,3,1,0.3333333333333333
20097,20180312,Estonia,windows,direct,homepage,7,5,0.7142857142857143
20098,20180312,Estonia,windows,email,homepage,1,1,1.0
20099,20180312,Estonia,windows,organic,homepage,14,10,0.7142857142857143
20100,20180312,Estonia,windows,organic,landingpage,13,13,1.0
20101,20180312,Estonia,windows,referral,homepage,2,2,1.0
20102,20180312,Ethiopia,windows,direct,homepage,1,1,1.0
20103,20180312,Ethiopia,windows,organic,homepage,1,1,1.0
20104,20180312,Faroe Islands,mobile_web,email,homepage,1,1,1.0
20105,20180312,Fiji,windows,organic,landingpage,1,1,1.0
20106,20180312,Finland,mobile_web,affiliate,homepage,7,4,0.5714285714285714
20107,20180312,Finland,mobile_web,b2b,homepage,1,0,0.0
20108,20180312,Finland,mobile_web,cpc,homepage,11,5,0.45454545454545453
20109,20180312,Finland,mobile_web,cpc,landingpage,1,1,1.0
20110,20180312,Finland,mobile_web,cpc,others,1,0,0.0
20111,20180312,Finland,mobile_web,direct,homepage,9,8,0.8888888888888888
20112,20180312,Finland,mobile_web,direct,landingpage,1,0,0.0
20113,20180312,Finland,mobile_web,email,homepage,2,2,1.0
20114,20180312,Finland,mobile_web,organic,homepage,19,16,0.8421052631578947
20115,20180312,Finland,mobile_web,organic,landingpage,22,19,0.8636363636363636
20116,20180312,Finland,mobile_web,referral,homepage,2,0,0.0
20117,20180312,Finland,windows,affiliate,homepage,7,3,0.42857142857142855
20118,20180312,Finland,windows,cpc,homepage,18,13,0.7222222222222222
20119,20180312,Finland,windows,direct,homepage,12,12,1.0
20120,20180312,Finland,windows,display,homepage,2,1,0.5
20121,20180312,Finland,windows,email,homepage,6,4,0.6666666666666666
20122,20180312,Finland,windows,organic,homepage,29,26,0.896551724137931
20123,20180312,Finland,windows,organic,landingpage,13,12,0.9230769230769231
20124,20180312,Finland,windows,referral,homepage,3,1,0.3333333333333333
20125,20180312,France,mobile_web,affiliate,homepage,16,9,0.5625
20126,20180312,France,mobile_web,b2bwidgets,homepage,1,0,0.0
20127,20180312,France,mobile_web,cpc,homepage,125,77,0.616
20128,20180312,France,mobile_web,cpc,landingpage,102,82,0.803921568627451
20129,20180312,France,mobile_web,cpc,others,9,7,0.7777777777777778
20130,20180312,France,mobile_web,direct,homepage,80,62,0.775
20131,20180312,France,mobile_web,direct,landingpage,11,6,0.5454545454545454
20132,20180312,France,mobile_web,direct,others,1,0,0.0
20133,20180312,France,mobile_web,display,homepage,3,2,0.6666666666666666
20134,20180312,France,mobile_web,email,homepage,12,9,0.75
20135,20180312,France,mobile_web,email,landingpage,1,1,1.0
20136,20180312,France,mobile_web,organic,homepage,254,195,0.7677165354330708
20137,20180312,France,mobile_web,organic,landingpage,128,108,0.84375
20138,20180312,France,mobile_web,organic,others,2,0,0.0
20139,20180312,France,mobile_web,ppc,homepage,3,3,1.0
20140,20180312,France,mobile_web,ppc,landingpage,1,1,1.0
20141,20180312,France,mobile_web,referral,homepage,10,7,0.7
20142,20180312,France,windows,affiliate,homepage,9,5,0.5555555555555556
20143,20180312,France,windows,b2b,homepage,3,2,0.6666666666666666
20144,20180312,France,windows,cpc,homepage,26,21,0.8076923076923077
20145,20180312,France,windows,cpc,landingpage,35,30,0.8571428571428571
20146,20180312,France,windows,cpc,others,1,1,1.0
20147,20180312,France,windows,direct,homepage,56,46,0.8214285714285714
20148,20180312,France,windows,direct,landingpage,2,2,1.0
20149,20180312,France,windows,display,homepage,2,2,1.0
20150,20180312,France,windows,email,homepage,5,5,1.0
20151,20180312,France,windows,organic,homepage,373,301,0.806970509383378
20152,20180312,France,windows,organic,landingpage,144,122,0.8472222222222222
20153,20180312,France,windows,ppc,homepage,11,10,0.9090909090909091
20154,20180312,France,windows,referral,homepage,24,20,0.8333333333333334
20155,20180312,France,windows,referral,landingpage,5,4,0.8
20156,20180312,France,windows,referral,others,1,1,1.0
20157,20180312,France,windows,social paid,homepage,4,3,0.75
20158,20180312,French Polynesia,mobile_web,organic,landingpage,1,0,0.0
20159,20180312,Georgia,mobile_web,affiliate,homepage,2,1,0.5
20160,20180312,Georgia,mobile_web,direct,homepage,2,1,0.5
20161,20180312,Georgia,mobile_web,organic,homepage,3,1,0.3333333333333333
20162,20180312,Georgia,mobile_web,organic,landingpage,3,2,0.6666666666666666
20163,20180312,Georgia,windows,affiliate,homepage,1,0,0.0
20164,20180312,Georgia,windows,influencer,homepage,1,1,1.0
20165,20180312,Georgia,windows,organic,homepage,2,1,0.5
20166,20180312,Georgia,windows,organic,landingpage,2,2,1.0
20167,20180312,Georgia,windows,referral,homepage,1,0,0.0
20168,20180312,Germany,mobile_web,(not set),homepage,1,0,0.0
20169,20180312,Germany,mobile_web,affiliate,homepage,12,3,0.25
20170,20180312,Germany,mobile_web,b2b,homepage,5,0,0.0
20171,20180312,Germany,mobile_web,b2bwidgets,homepage,1,0,0.0
20172,20180312,Germany,mobile_web,cpc,homepage,221,115,0.5203619909502263
20173,20180312,Germany,mobile_web,cpc,landingpage,11,4,0.36363636363636365
20174,20180312,Germany,mobile_web,cpc,others,4,1,0.25
20175,20180312,Germany,mobile_web,direct,homepage,124,79,0.6370967741935484
20176,20180312,Germany,mobile_web,direct,landingpage,16,13,0.8125
20177,20180312,Germany,mobile_web,direct,others,2,1,0.5
20178,20180312,Germany,mobile_web,display,homepage,4,2,0.5
20179,20180312,Germany,mobile_web,email,homepage,16,10,0.625
20180,20180312,Germany,mobile_web,organic,homepage,181,126,0.6961325966850829
20181,20180312,Germany,mobile_web,organic,landingpage,101,74,0.7326732673267327
20182,20180312,Germany,mobile_web,partner,homepage,1,1,1.0
20183,20180312,Germany,mobile_web,ppc,homepage,5,4,0.8
20184,20180312,Germany,mobile_web,referral,homepage,12,8,0.6666666666666666
20185,20180312,Germany,mobile_web,referral,landingpage,2,1,0.5
20186,20180312,Germany,windows,affiliate,homepage,81,10,0.12345679012345678
20187,20180312,Germany,windows,b2bwidgets,homepage,1,0,0.0
20188,20180312,Germany,windows,cpc,homepage,118,93,0.788135593220339
20189,20180312,Germany,windows,cpc,landingpage,4,2,0.5
20190,20180312,Germany,windows,direct,homepage,126,95,0.753968253968254
20191,20180312,Germany,windows,direct,landingpage,2,2,1.0
20192,20180312,Germany,windows,direct,others,1,0,0.0
20193,20180312,Germany,windows,display,homepage,4,4,1.0
20194,20180312,Germany,windows,display,landingpage,1,1,1.0
20195,20180312,Germany,windows,email,homepage,12,11,0.9166666666666666
20196,20180312,Germany,windows,organic,homepage,221,179,0.8099547511312217
20197,20180312,Germany,windows,organic,landingpage,76,58,0.7631578947368421
20198,20180312,Germany,windows,ppc,homepage,14,10,0.7142857142857143
20199,20180312,Germany,windows,referral,homepage,16,13,0.8125
20200,20180312,Germany,windows,referral,landingpage,1,0,0.0
20201,20180312,Germany,windows,social,homepage,1,0,0.0
20202,20180312,Germany,windows,social paid,homepage,1,1,1.0
20203,20180312,Ghana,windows,b2b,homepage,1,0,0.0
20204,20180312,Ghana,windows,organic,homepage,1,0,0.0
20205,20180312,Ghana,windows,organic,landingpage,1,0,0.0
20206,20180312,Gibraltar,mobile_web,organic,homepage,2,2,1.0
20207,20180312,Gibraltar,windows,organic,homepage,4,4,1.0
20208,20180312,Greece,mobile_web,(not set),homepage,3,2,0.6666666666666666
20209,20180312,Greece,mobile_web,affiliate,homepage,1,0,0.0
20210,20180312,Greece,mobile_web,cpc,homepage,58,27,0.46551724137931033
20211,20180312,Greece,mobile_web,cpc,landingpage,17,12,0.7058823529411765
20212,20180312,Greece,mobile_web,direct,homepage,24,16,0.6666666666666666
20213,20180312,Greece,mobile_web,direct,landingpage,1,1,1.0
20214,20180312,Greece,mobile_web,display,homepage,4,3,0.75
20215,20180312,Greece,mobile_web,email,homepage,8,5,0.625
20216,20180312,Greece,mobile_web,organic,homepage,115,75,0.6521739130434783
20217,20180312,Greece,mobile_web,organic,landingpage,37,26,0.7027027027027027
20218,20180312,Greece,mobile_web,organic,others,2,0,0.0
20219,20180312,Greece,mobile_web,referral,homepage,2,0,0.0
20220,20180312,Greece,mobile_web,referral,others,1,1,1.0
20221,20180312,Greece,windows,(not set),homepage,1,1,1.0
20222,20180312,Greece,windows,affiliate,homepage,1,1,1.0
20223,20180312,Greece,windows,cpc,homepage,77,56,0.7272727272727273
20224,20180312,Greece,windows,cpc,landingpage,23,16,0.6956521739130435
20225,20180312,Greece,windows,direct,homepage,26,19,0.7307692307692307
20226,20180312,Greece,windows,direct,others,1,0,0.0
20227,20180312,Greece,windows,display,homepage,4,3,0.75
20228,20180312,Greece,windows,email,homepage,1,1,1.0
20229,20180312,Greece,windows,organic,homepage,96,71,0.7395833333333334
20230,20180312,Greece,windows,organic,landingpage,33,23,0.696969696969697
20231,20180312,Greece,windows,organic,others,1,0,0.0
20232,20180312,Greece,windows,ppc,homepage,1,1,1.0
20233,20180312,Greece,windows,referral,homepage,3,1,0.3333333333333333
20234,20180312,Greece,windows,referral,landingpage,2,2,1.0
20235,20180312,Greece,windows,referral,others,1,1,1.0
20236,20180312,Greece,windows,social paid,homepage,3,3,1.0
20237,20180312,Guadeloupe,mobile_web,direct,homepage,1,0,0.0
20238,20180312,Guadeloupe,mobile_web,organic,landingpage,1,1,1.0
20239,20180312,Guadeloupe,windows,direct,homepage,1,1,1.0
20240,20180312,Guadeloupe,windows,organic,homepage,1,1,1.0
20241,20180312,Guam,mobile_web,organic,homepage,1,1,1.0
20242,20180312,Guam,windows,email,homepage,1,0,0.0
20243,20180312,Guam,windows,organic,homepage,1,0,0.0
20244,20180312,Guatemala,mobile_web,direct,homepage,1,1,1.0
20245,20180312,Guatemala,mobile_web,organic,homepage,1,1,1.0
20246,20180312,Guatemala,windows,affiliate,homepage,1,0,0.0
20247,20180312,Guatemala,windows,b2b,homepage,1,1,1.0
20248,20180312,Guatemala,windows,organic,landingpage,1,1,1.0
20249,20180312,Guernsey,mobile_web,organic,homepage,1,1,1.0
20250,20180312,Guernsey,mobile_web,organic,landingpage,2,2,1.0
20251,20180312,Guernsey,windows,cpc,homepage,1,1,1.0
20252,20180312,Guernsey,windows,organic,landingpage,1,1,1.0
20253,20180312,Guinea,mobile_web,organic,homepage,1,0,0.0
20254,20180312,Honduras,mobile_web,organic,homepage,3,2,0.6666666666666666
20255,20180312,Honduras,mobile_web,organic,landingpage,1,1,1.0
20256,20180312,Honduras,windows,cpc,homepage,1,0,0.0
20257,20180312,Honduras,windows,organic,homepage,1,1,1.0
20258,20180312,Honduras,windows,referral,homepage,1,1,1.0
20259,20180312,Hong Kong,mobile_web,affiliate,homepage,2,1,0.5
20260,20180312,Hong Kong,mobile_web,cpc,homepage,49,26,0.5306122448979592
20261,20180312,Hong Kong,mobile_web,cpc,landingpage,14,7,0.5
20262,20180312,Hong Kong,mobile_web,cpc,others,5,1,0.2
20263,20180312,Hong Kong,mobile_web,direct,homepage,30,14,0.4666666666666667
20264,20180312,Hong Kong,mobile_web,direct,landingpage,6,4,0.6666666666666666
20265,20180312,Hong Kong,mobile_web,direct,others,2,0,0.0
20266,20180312,Hong Kong,mobile_web,display,homepage,5,1,0.2
20267,20180312,Hong Kong,mobile_web,email,homepage,2,0,0.0
20268,20180312,Hong Kong,mobile_web,organic,homepage,70,42,0.6
20269,20180312,Hong Kong,mobile_web,organic,landingpage,70,53,0.7571428571428571
20270,20180312,Hong Kong,mobile_web,organic,others,5,1,0.2
20271,20180312,Hong Kong,mobile_web,push notification,homepage,1,1,1.0
20272,20180312,Hong Kong,mobile_web,referral,homepage,9,2,0.2222222222222222
20273,20180312,Hong Kong,mobile_web,referral,landingpage,1,1,1.0
20274,20180312,Hong Kong,mobile_web,social,homepage,1,0,0.0
20275,20180312,Hong Kong,mobile_web,zh-tw_hk,homepage,1,1,1.0
20276,20180312,Hong Kong,windows,cpc,homepage,53,31,0.5849056603773585
20277,20180312,Hong Kong,windows,cpc,landingpage,7,4,0.5714285714285714
20278,20180312,Hong Kong,windows,direct,homepage,26,16,0.6153846153846154
20279,20180312,Hong Kong,windows,display,homepage,14,10,0.7142857142857143
20280,20180312,Hong Kong,windows,email,homepage,3,1,0.3333333333333333
20281,20180312,Hong Kong,windows,en-gb_th,homepage,1,1,1.0
20282,20180312,Hong Kong,windows,organic,homepage,71,41,0.5774647887323944
20283,20180312,Hong Kong,windows,organic,landingpage,39,29,0.7435897435897436
20284,20180312,Hong Kong,windows,organic,others,1,0,0.0
20285,20180312,Hong Kong,windows,ppc,homepage,2,2,1.0
20286,20180312,Hong Kong,windows,push notification,homepage,2,0,0.0
20287,20180312,Hong Kong,windows,referral,homepage,12,7,0.5833333333333334
20288,20180312,Hong Kong,windows,referral,landingpage,6,4,0.6666666666666666
20289,20180312,Hong Kong,windows,social paid,homepage,2,2,1.0
20290,20180312,Hungary,mobile_web,direct,homepage,10,5,0.5
20291,20180312,Hungary,mobile_web,direct,landingpage,1,0,0.0
20292,20180312,Hungary,mobile_web,display,homepage,1,1,1.0
20293,20180312,Hungary,mobile_web,organic,homepage,20,11,0.55
20294,20180312,Hungary,mobile_web,organic,landingpage,8,5,0.625
20295,20180312,Hungary,mobile_web,organic,others,1,1,1.0
20296,20180312,Hungary,mobile_web,referral,homepage,3,3,1.0
20297,20180312,Hungary,windows,affiliate,homepage,2,0,0.0
20298,20180312,Hungary,windows,b2b,homepage,2,2,1.0
20299,20180312,Hungary,windows,direct,homepage,9,6,0.6666666666666666
20300,20180312,Hungary,windows,email,homepage,2,2,1.0
20301,20180312,Hungary,windows,organic,homepage,43,32,0.7441860465116279
20302,20180312,Hungary,windows,organic,landingpage,13,11,0.8461538461538461
20303,20180312,Hungary,windows,organic,others,1,0,0.0
20304,20180312,Hungary,windows,referral,homepage,1,0,0.0
20305,20180312,Iceland,mobile_web,affiliate,homepage,1,1,1.0
20306,20180312,Iceland,mobile_web,cpc,homepage,1,1,1.0
20307,20180312,Iceland,mobile_web,direct,homepage,1,1,1.0
20308,20180312,Iceland,mobile_web,organic,homepage,2,2,1.0
20309,20180312,Iceland,mobile_web,organic,landingpage,4,4,1.0
20310,20180312,Iceland,windows,affiliate,homepage,1,1,1.0
20311,20180312,Iceland,windows,direct,homepage,3,2,0.6666666666666666
20312,20180312,Iceland,windows,email,homepage,1,1,1.0
20313,20180312,Iceland,windows,organic,homepage,2,2,1.0
20314,20180312,Iceland,windows,organic,landingpage,6,5,0.8333333333333334
20315,20180312,India,mobile_web,(not set),homepage,1,0,0.0
20316,20180312,India,mobile_web,affiliate,homepage,3,1,0.3333333333333333
20317,20180312,India,mobile_web,b2b,homepage,4,0,0.0
20318,20180312,India,mobile_web,cpc,homepage,61,15,0.2459016393442623
20319,20180312,India,mobile_web,cpc,landingpage,2,1,0.5
20320,20180312,India,mobile_web,direct,homepage,35,17,0.4857142857142857
20321,20180312,India,mobile_web,direct,landingpage,1,0,0.0
20322,20180312,India,mobile_web,direct,others,1,0,0.0
20323,20180312,India,mobile_web,email,homepage,4,0,0.0
20324,20180312,India,mobile_web,organic,homepage,49,13,0.2653061224489796
20325,20180312,India,mobile_web,organic,landingpage,14,9,0.6428571428571429
20326,20180312,India,mobile_web,organic,others,2,1,0.5
20327,20180312,India,mobile_web,referral,homepage,13,0,0.0
20328,20180312,India,windows,affiliate,homepage,6,3,0.5
20329,20180312,India,windows,b2b,homepage,11,2,0.18181818181818182
20330,20180312,India,windows,b2bwidgets,homepage,1,0,0.0
20331,20180312,India,windows,cpc,homepage,19,6,0.3157894736842105
20332,20180312,India,windows,cpc,others,1,0,0.0
20333,20180312,India,windows,direct,homepage,28,14,0.5
20334,20180312,India,windows,display,homepage,1,1,1.0
20335,20180312,India,windows,email,homepage,5,2,0.4
20336,20180312,India,windows,en-gb_in,homepage,1,1,1.0
20337,20180312,India,windows,organic,homepage,64,32,0.5
20338,20180312,India,windows,organic,landingpage,11,6,0.5454545454545454
20339,20180312,India,windows,organic,others,1,1,1.0
20340,20180312,India,windows,ppc,homepage,1,0,0.0
20341,20180312,India,windows,referral,homepage,11,6,0.5454545454545454
20342,20180312,India,windows,social paid,homepage,1,0,0.0
20343,20180312,Indonesia,mobile_web,affiliate,homepage,1,1,1.0
20344,20180312,Indonesia,mobile_web,affiliate,landingpage,1,0,0.0
20345,20180312,Indonesia,mobile_web,cpc,homepage,9,4,0.4444444444444444
20346,20180312,Indonesia,mobile_web,direct,homepage,13,7,0.5384615384615384
20347,20180312,Indonesia,mobile_web,direct,landingpage,30,1,0.03333333333333333
20348,20180312,Indonesia,mobile_web,email,homepage,3,1,0.3333333333333333
20349,20180312,Indonesia,mobile_web,organic,homepage,30,13,0.43333333333333335
20350,20180312,Indonesia,mobile_web,organic,landingpage,36,14,0.3888888888888889
20351,20180312,Indonesia,mobile_web,organic,others,2,0,0.0
20352,20180312,Indonesia,mobile_web,referral,homepage,3,2,0.6666666666666666
20353,20180312,Indonesia,mobile_web,referral,landingpage,1,0,0.0
20354,20180312,Indonesia,windows,cpc,homepage,7,5,0.7142857142857143
20355,20180312,Indonesia,windows,direct,homepage,4,2,0.5
20356,20180312,Indonesia,windows,display,homepage,5,2,0.4
20357,20180312,Indonesia,windows,organic,homepage,23,10,0.43478260869565216
20358,20180312,Indonesia,windows,organic,landingpage,21,10,0.47619047619047616
20359,20180312,Indonesia,windows,referral,homepage,6,4,0.6666666666666666
20360,20180312,Iran,mobile_web,cpc,landingpage,1,1,1.0
20361,20180312,Iran,mobile_web,direct,homepage,4,1,0.25
20362,20180312,Iran,mobile_web,organic,homepage,4,1,0.25
20363,20180312,Iran,mobile_web,referral,homepage,2,0,0.0
20364,20180312,Iran,windows,direct,homepage,2,1,0.5
20365,20180312,Iran,windows,organic,homepage,1,1,1.0
20366,20180312,Iraq,mobile_web,affiliate,homepage,1,0,0.0
20367,20180312,Iraq,mobile_web,direct,homepage,1,0,0.0
20368,20180312,Iraq,mobile_web,organic,homepage,1,1,1.0
20369,20180312,Iraq,mobile_web,organic,landingpage,3,2,0.6666666666666666
20370,20180312,Iraq,windows,b2b,homepage,1,0,0.0
20371,20180312,Iraq,windows,cpc,homepage,1,1,1.0
20372,20180312,Iraq,windows,organic,homepage,2,2,1.0
20373,20180312,Ireland,mobile_web,affiliate,homepage,5,2,0.4
20374,20180312,Ireland,mobile_web,b2b,homepage,1,1,1.0
20375,20180312,Ireland,mobile_web,cpc,homepage,49,26,0.5306122448979592
20376,20180312,Ireland,mobile_web,cpc,landingpage,5,5,1.0
20377,20180312,Ireland,mobile_web,direct,homepage,62,45,0.7258064516129032
20378,20180312,Ireland,mobile_web,direct,landingpage,10,8,0.8
20379,20180312,Ireland,mobile_web,display,homepage,1,1,1.0
20380,20180312,Ireland,mobile_web,email,homepage,5,4,0.8
20381,20180312,Ireland,mobile_web,organic,homepage,105,78,0.7428571428571429
20382,20180312,Ireland,mobile_web,organic,landingpage,196,170,0.8673469387755102
20383,20180312,Ireland,mobile_web,organic,others,1,0,0.0
20384,20180312,Ireland,mobile_web,ppc,homepage,1,1,1.0
20385,20180312,Ireland,mobile_web,referral,homepage,6,2,0.3333333333333333
20386,20180312,Ireland,windows,affiliate,homepage,5,2,0.4
20387,20180312,Ireland,windows,b2b,homepage,1,1,1.0
20388,20180312,Ireland,windows,cpc,homepage,38,29,0.7631578947368421
20389,20180312,Ireland,windows,cpc,landingpage,1,0,0.0
20390,20180312,Ireland,windows,direct,homepage,39,28,0.717948717948718
20391,20180312,Ireland,windows,direct,landingpage,1,0,0.0
20392,20180312,Ireland,windows,display,homepage,7,6,0.8571428571428571
20393,20180312,Ireland,windows,email,homepage,7,6,0.8571428571428571
20394,20180312,Ireland,windows,email,others,1,0,0.0
20395,20180312,Ireland,windows,organic,homepage,117,98,0.8376068376068376
20396,20180312,Ireland,windows,organic,landingpage,154,141,0.9155844155844156
20397,20180312,Ireland,windows,ppc,homepage,1,1,1.0
20398,20180312,Ireland,windows,referral,homepage,7,3,0.42857142857142855
20399,20180312,Ireland,windows,referral,landingpage,1,1,1.0
20400,20180312,Israel,mobile_web,affiliate,homepage,10,9,0.9
20401,20180312,Israel,mobile_web,cpc,homepage,31,19,0.6129032258064516
20402,20180312,Israel,mobile_web,direct,homepage,28,22,0.7857142857142857
20403,20180312,Israel,mobile_web,display,homepage,2,2,1.0
20404,20180312,Israel,mobile_web,email,homepage,6,4,0.6666666666666666
20405,20180312,Israel,mobile_web,organic,homepage,50,36,0.72
20406,20180312,Israel,mobile_web,organic,landingpage,11,9,0.8181818181818182
20407,20180312,Israel,mobile_web,referral,homepage,5,2,0.4
20408,20180312,Israel,mobile_web,social,homepage,2,0,0.0
20409,20180312,Israel,windows,affiliate,homepage,18,13,0.7222222222222222
20410,20180312,Israel,windows,b2b,homepage,3,2,0.6666666666666666
20411,20180312,Israel,windows,cpc,homepage,67,50,0.746268656716418
20412,20180312,Israel,windows,cpc,landingpage,1,1,1.0
20413,20180312,Israel,windows,direct,homepage,52,48,0.9230769230769231
20414,20180312,Israel,windows,direct,landingpage,1,1,1.0
20415,20180312,Israel,windows,display,homepage,1,1,1.0
20416,20180312,Israel,windows,email,homepage,4,2,0.5
20417,20180312,Israel,windows,organic,homepage,89,73,0.8202247191011236
20418,20180312,Israel,windows,organic,landingpage,23,20,0.8695652173913043
20419,20180312,Israel,windows,organic,others,1,0,0.0
20420,20180312,Israel,windows,ppc,homepage,1,1,1.0
20421,20180312,Israel,windows,referral,homepage,18,15,0.8333333333333334
20422,20180312,Italy,mobile_web,affiliate,homepage,173,43,0.24855491329479767
20423,20180312,Italy,mobile_web,affiliate,landingpage,5,2,0.4
20424,20180312,Italy,mobile_web,affiliate,others,4,0,0.0
20425,20180312,Italy,mobile_web,b2b,homepage,3,1,0.3333333333333333
20426,20180312,Italy,mobile_web,cpc,homepage,244,138,0.5655737704918032
20427,20180312,Italy,mobile_web,cpc,landingpage,41,31,0.7560975609756098
20428,20180312,Italy,mobile_web,cpc,others,4,0,0.0
20429,20180312,Italy,mobile_web,direct,homepage,183,126,0.6885245901639344
20430,20180312,Italy,mobile_web,direct,landingpage,20,14,0.7
20431,20180312,Italy,mobile_web,display,homepage,3,1,0.3333333333333333
20432,20180312,Italy,mobile_web,email,homepage,9,5,0.5555555555555556
20433,20180312,Italy,mobile_web,organic,homepage,582,440,0.7560137457044673
20434,20180312,Italy,mobile_web,organic,landingpage,302,252,0.8344370860927153
20435,20180312,Italy,mobile_web,organic,others,9,5,0.5555555555555556
20436,20180312,Italy,mobile_web,ppc,homepage,9,8,0.8888888888888888
20437,20180312,Italy,mobile_web,ppc,landingpage,2,2,1.0
20438,20180312,Italy,mobile_web,referral,homepage,11,7,0.6363636363636364
20439,20180312,Italy,mobile_web,social,homepage,2,0,0.0
20440,20180312,Italy,mobile_web,social paid,homepage,1,1,1.0
20441,20180312,Italy,windows,affiliate,homepage,117,43,0.36752136752136755
20442,20180312,Italy,windows,affiliate,landingpage,1,0,0.0
20443,20180312,Italy,windows,b2b,homepage,2,2,1.0
20444,20180312,Italy,windows,b2bwidgets,homepage,2,1,0.5
20445,20180312,Italy,windows,cpc,homepage,182,130,0.7142857142857143
20446,20180312,Italy,windows,cpc,landingpage,10,7,0.7
20447,20180312,Italy,windows,cpc,others,1,0,0.0
20448,20180312,Italy,windows,direct,homepage,122,94,0.7704918032786885
20449,20180312,Italy,windows,direct,landingpage,5,4,0.8
20450,20180312,Italy,windows,display,homepage,13,9,0.6923076923076923
20451,20180312,Italy,windows,email,homepage,8,7,0.875
20452,20180312,Italy,windows,organic,homepage,710,566,0.7971830985915493
20453,20180312,Italy,windows,organic,landingpage,306,264,0.8627450980392157
20454,20180312,Italy,windows,organic,others,2,1,0.5
20455,20180312,Italy,windows,ppc,homepage,31,19,0.6129032258064516
20456,20180312,Italy,windows,ppc,landingpage,3,2,0.6666666666666666
20457,20180312,Italy,windows,referral,homepage,17,13,0.7647058823529411
20458,20180312,Italy,windows,referral,landingpage,2,0,0.0
20459,20180312,Italy,windows,social,homepage,1,1,1.0
20460,20180312,Italy,windows,social paid,homepage,1,1,1.0
20461,20180312,Jamaica,mobile_web,direct,landingpage,1,0,0.0
20462,20180312,Jamaica,mobile_web,organic,homepage,1,1,1.0
20463,20180312,Jamaica,windows,direct,homepage,1,0,0.0
20464,20180312,Jamaica,windows,organic,homepage,1,0,0.0
20465,20180312,Japan,mobile_web,b2b,homepage,3,1,0.3333333333333333
20466,20180312,Japan,mobile_web,b2b,others,1,0,0.0
20467,20180312,Japan,mobile_web,cpc,homepage,40,12,0.3
20468,20180312,Japan,mobile_web,cpc,landingpage,3,1,0.3333333333333333
20469,20180312,Japan,mobile_web,cpc,others,3,0,0.0
20470,20180312,Japan,mobile_web,direct,homepage,17,8,0.47058823529411764
20471,20180312,Japan,mobile_web,direct,landingpage,14,5,0.35714285714285715
20472,20180312,Japan,mobile_web,display,homepage,1,1,1.0
20473,20180312,Japan,mobile_web,email,homepage,4,1,0.25
20474,20180312,Japan,mobile_web,en-us_us,homepage,1,1,1.0
20475,20180312,Japan,mobile_web,organic,homepage,67,24,0.3582089552238806
20476,20180312,Japan,mobile_web,organic,landingpage,98,67,0.6836734693877551
20477,20180312,Japan,mobile_web,organic,others,5,1,0.2
20478,20180312,Japan,mobile_web,partner,homepage,40,10,0.25
20479,20180312,Japan,mobile_web,partner,landingpage,1,1,1.0
20480,20180312,Japan,mobile_web,partner,others,1,1,1.0
20481,20180312,Japan,mobile_web,referral,homepage,6,2,0.3333333333333333
20482,20180312,Japan,windows,affiliate,homepage,2,2,1.0
20483,20180312,Japan,windows,cpc,homepage,18,8,0.4444444444444444
20484,20180312,Japan,windows,cpc,landingpage,1,1,1.0
20485,20180312,Japan,windows,direct,homepage,14,10,0.7142857142857143
20486,20180312,Japan,windows,direct,landingpage,1,1,1.0
20487,20180312,Japan,windows,display,homepage,7,3,0.42857142857142855
20488,20180312,Japan,windows,email,homepage,3,1,0.3333333333333333
20489,20180312,Japan,windows,organic,homepage,56,25,0.44642857142857145
20490,20180312,Japan,windows,organic,landingpage,43,32,0.7441860465116279
20491,20180312,Japan,windows,organic,others,2,0,0.0
20492,20180312,Japan,windows,paid content promotion,homepage,2,0,0.0
20493,20180312,Japan,windows,partner,homepage,20,10,0.5
20494,20180312,Japan,windows,referral,homepage,6,4,0.6666666666666666
20495,20180312,Japan,windows,referral,landingpage,1,0,0.0
20496,20180312,Japan,windows,social paid,homepage,1,1,1.0
20497,20180312,Jersey,mobile_web,organic,homepage,4,2,0.5
20498,20180312,Jersey,mobile_web,organic,landingpage,1,1,1.0
